@relation bolasso

@attribute r1 numeric
@attribute r2 numeric
@attribute r3 numeric
@attribute r4 numeric
@attribute r5 numeric
@attribute r6 numeric
@attribute r7 numeric
@attribute r8 numeric
@attribute nr9 numeric
@attribute nr10 numeric
@attribute nr11 numeric
@attribute nr12 numeric
@attribute nr13 numeric
@attribute nr14 numeric
@attribute nr15 numeric
@attribute nr16 numeric
@attribute target numeric

@data
-0.78052,0.3245,0.137552,2.008033,-0.221258,0.374187,1.463157,-1.49595,-0.960253,-3.135702,-0.503764,-1.836779,0.904649,1.798147,-0.33114,-1.235232,-0.243979
0.412263,-0.993928,-0.480426,0.258599,1.267221,-0.283872,1.448264,-0.46006,-0.499555,-1.585043,-1.777683,0.491111,0.441139,0.860043,0.097892,-1.629181,0.289323
-1.015565,-0.32738,0.757631,0.147267,0.127706,-0.078464,-0.823741,-0.96655,2.055935,0.314264,0.243675,0.699413,-0.949094,1.291896,0.671779,0.458845,-0.739141
0.342101,-0.484049,1.604675,0.322666,2.145367,0.32129,0.139167,1.684914,0.898021,0.533368,0.310683,1.017921,0.199541,-0.05089,0.625946,-0.293034,-0.33352
1.633825,-0.357102,-0.128825,0.545521,-0.176997,-0.493362,0.58343,-0.236742,-1.144104,-1.755157,-0.519913,-1.364115,0.968414,-0.147375,-0.427524,-0.106945,0.937732
0.173732,-0.224998,-0.46026,0.379094,0.686716,-0.913837,1.45514,1.488533,1.250386,-0.285208,-0.741118,0.281676,-0.028959,1.036717,-2.085013,0.959493,-0.204929
-0.453313,-1.46442,-1.240001,1.81162,0.287756,-0.667484,-0.339831,-0.400834,1.338892,-0.60931,0.048409,1.132231,-1.131706,1.784302,2.086618,1.048867,0.331038
1.705352,0.460946,0.951392,-2.293128,-0.743439,-1.09226,0.542772,-0.652915,0.188959,0.379049,-0.348667,-1.26069,0.84813,-2.069233,0.089193,-1.152933,0.235437
-1.065502,2.395572,-1.035912,2.31333,-1.186388,1.730443,0.077248,0.59426,-1.493849,-0.251443,1.800609,0.764501,0.023061,0.73022,-0.177606,0.418053,0.237644
0.342099,0.144494,0.124017,-0.154672,-0.873859,0.243079,-0.439477,-0.102817,1.363864,1.246342,0.112019,0.632914,-1.452823,-0.821319,0.432805,0.378631,0.360706
0.171347,-1.533231,-1.054898,0.213213,1.116461,-0.893687,0.076166,0.602204,-0.336215,-0.490676,-0.331608,-0.671044,0.733224,-0.546657,1.085941,-0.034789,0.232921
-0.676096,-0.573933,0.317851,2.782359,-0.135689,1.387162,-1.571753,-1.303748,-0.98646,-1.445777,1.139605,0.699865,-0.139485,0.683504,2.839798,-1.256993,0.310066
1.446049,0.259183,0.509579,-2.426222,-0.638485,-1.535301,-0.290788,0.460568,-0.865666,1.436844,-0.585318,-2.770178,-0.822051,-1.863372,-2.132149,0.349614,0.063072
0.070424,-2.321566,-0.505128,-0.185204,-0.476759,-0.551948,-0.548403,-1.510874,0.08529,-1.167742,-1.054995,0.170778,1.572495,-0.453129,0.919469,0.238849,0.40813
0.62712,0.044883,2.048589,-0.30223,0.644365,0.878538,1.414064,-0.05471,-0.440566,-0.695316,-3.07456,-0.073846,-0.44446,0.363956,-2.64064,-0.316349,-0.150608
-0.904908,0.09352,-0.058907,2.787572,-0.729925,0.477133,-0.426616,-1.463666,0.28608,-1.933778,0.648775,0.066655,-0.572651,0.863419,0.328255,0.972981,0.058844
-1.134928,0.923901,0.642658,-1.17307,0.858264,-0.809819,1.778206,0.618428,0.490682,0.896978,0.298792,0.28507,0.084445,0.629716,-0.671358,-1.28527,-1.352389
0.684137,-0.796368,1.35178,0.553924,0.423944,0.252255,-0.014781,-0.758191,0.410909,-1.527546,-0.787445,-0.00642,0.801841,0.195737,-0.325136,0.694155,0.226777
-0.115743,-0.240828,1.97711,0.416555,0.249282,1.608899,-1.613894,0.745081,0.946661,1.576795,0.181785,0.296363,-1.40971,-0.037561,0.725592,0.777518,-0.211647
0.001347,-0.226089,-0.863753,0.196372,-0.437524,-0.45443,-0.613082,0.003504,-0.741263,0.659861,0.725854,-0.129939,-1.068141,-0.001878,0.355965,1.751162,0.184412
-0.127476,-1.196223,0.607116,-1.072071,-0.26351,-1.356716,-0.053202,0.391214,0.979456,0.456433,-0.531926,-0.314449,1.223856,0.032665,-1.129585,0.851967,-0.556118
0.783639,-0.651783,0.303133,-0.401768,0.296616,-0.867181,0.062014,0.957499,-0.958374,0.216257,-1.118764,-1.242181,-0.35885,-0.415569,-1.108929,-0.898287,0.06752
1.172618,0.143737,-0.633921,0.811701,-1.455248,0.619621,0.854388,-1.153382,-0.663933,-1.755505,-0.915376,0.096639,1.145646,-0.777122,-0.076376,-0.884359,1.176181
1.143703,-0.773085,0.373449,0.524052,0.406114,-0.591332,0.931537,-0.103559,-1.177635,-1.918836,-1.858681,-1.191186,0.836228,0.634093,-0.935347,-0.691746,0.550594
0.679258,1.024338,-0.708601,-0.011111,-1.393133,-0.984185,-0.081987,0.139944,0.091776,-0.085789,1.080607,-0.984299,0.769697,-0.666784,-0.71881,-0.268395,0.338965
0.096112,-0.270297,-0.544038,-0.637975,-0.243173,-1.481514,0.311332,0.193468,-1.285467,0.109488,-0.72456,-0.29457,-0.650706,1.298212,-1.662039,1.078878,-0.160893
-0.100912,1.113761,-0.078633,0.637189,-0.309719,1.416865,0.171708,0.637604,-0.685289,0.395652,-0.053309,0.682675,-0.224072,-0.027273,-0.671947,-0.783885,0.211557
-0.085824,0.089641,-1.376801,0.13486,-0.042553,-0.289683,0.436815,0.380996,-1.959015,-0.751656,-0.554406,-1.039823,0.20551,0.968628,-1.735971,-0.031844,0.297372
0.437415,0.225775,-0.022754,-0.364227,1.025654,-0.308293,-0.423227,0.931894,-0.465915,0.101072,0.29949,-0.602765,0.693741,0.29618,0.241467,-0.902609,0.046521
-0.799129,0.7912,-1.844741,0.104082,0.212045,-0.418133,0.331411,0.143163,0.207381,0.16216,1.132794,1.29118,-0.011356,0.302702,0.061126,0.71126,-0.106737
1.274451,-1.088715,0.708707,-0.674636,0.296218,-1.265122,-0.326196,-0.570472,0.969612,0.229995,-0.312307,-0.429269,-1.12469,-0.40793,0.303389,0.552986,0.378266
-1.534298,0.824281,-0.260575,-0.599694,-1.44482,-0.099364,0.345934,-1.043851,1.484172,1.118742,2.352708,0.632364,0.338029,-1.512134,1.878763,0.510402,-0.862806
0.027617,-0.275506,-1.120411,0.213716,0.027133,-1.210823,-0.486273,-0.939023,-1.523258,-0.595291,0.009883,-0.60415,-1.213429,1.192726,-0.160972,-0.001471,0.190192
0.70662,0.779309,-1.638485,-0.493703,-0.264908,-0.819193,1.929187,0.239632,-2.044319,-1.496334,-0.309366,-1.50642,1.955935,-0.892072,-1.352456,-1.347158,0.489027
-0.579382,0.41564,1.098322,0.183818,-0.39446,1.997089,0.606913,-0.422968,-0.457022,-0.105621,-1.591247,0.239584,0.109766,-0.095676,-0.645919,-0.799058,-0.315891
0.836506,-0.657472,-1.587291,0.300219,-1.718075,-0.143364,-0.496544,-1.545969,-1.62989,-1.418337,-0.455563,-0.497193,0.800203,-0.462651,-0.13492,-0.395257,1.196784
0.972789,0.767841,0.733048,0.029444,0.404947,0.886932,-1.461141,0.125337,0.00345,0.947499,0.499803,0.131208,-1.705867,-0.747601,0.724815,-0.775481,0.548993
0.608761,0.266309,1.228366,-1.58582,0.823174,-0.82146,0.823886,0.50483,0.55396,0.886952,-0.513623,-1.050349,-0.836923,-0.648477,-0.810901,-0.279328,-0.524348
-1.748452,1.037287,-0.80276,2.168177,-0.4199,1.761848,-0.420069,-0.359289,-0.331323,-1.102133,0.215941,0.036965,-0.14546,2.244399,-0.309795,0.808351,-0.190268
-1.440637,2.231714,-0.421126,-0.730277,0.560128,0.959062,0.047059,0.542219,1.388554,1.67487,2.230193,1.592762,-0.341519,0.412424,0.697811,-0.501607,-0.877176
-0.453462,-1.356706,0.363807,-1.206672,1.250453,0.726805,-1.022063,0.17865,-0.034324,0.934389,-0.806847,0.652605,0.631146,-1.344183,1.78858,0.204205,-0.227621
-1.884177,-0.672564,-0.859155,1.269863,-0.572629,0.485981,0.847821,-1.233763,-0.374851,-1.593272,-1.10111,0.382459,0.294733,2.689526,-0.427883,0.25226,-0.567762
1.230847,-0.877586,0.231615,-2.550783,1.072037,-0.797817,-0.131407,0.831573,1.577652,2.0055,-0.847999,0.84608,-0.312884,-1.736327,0.180402,0.760688,0.157515
-1.045276,1.782968,0.437157,-0.723987,0.521543,0.752111,1.96522,1.773611,-0.736887,0.87666,0.333056,-0.276285,1.279218,-0.055081,-0.901881,-1.166516,-1.11663
0.254781,1.546686,0.226794,-0.996757,-0.847815,0.150846,0.043341,-1.524412,-0.968939,-0.513914,-0.053082,-1.210954,-0.238706,0.066304,-1.223484,-0.668754,0.022711
-1.48566,0.908577,-2.155263,-0.545655,-0.954931,0.908495,1.094503,0.088899,-1.525291,0.112268,0.238807,-0.78245,0.649929,-0.869425,-0.785937,0.672678,-0.145931
-1.476259,0.621497,-2.44329,1.574021,-1.389935,-0.921988,0.037585,-1.000398,-2.322097,-1.074258,1.333831,-0.163239,-0.288577,1.597582,0.074177,1.291755,-0.185001
1.496997,-0.194538,1.073815,-1.520675,-0.483291,0.022752,-0.514691,-0.203867,-0.485493,0.07022,-1.531504,-1.52591,0.394473,-0.63414,-1.022695,-0.519921,0.448971
-0.473017,0.280423,2.196381,0.796086,1.486913,2.085,-0.290044,1.385874,0.504533,0.676637,-0.264942,0.435256,0.257944,-0.57342,1.599782,-0.910867,-0.420366
-0.451628,-1.505517,-0.16818,0.417705,-0.024625,-0.460935,0.371423,-0.931763,1.287807,-0.25953,-0.258383,1.70974,-0.06918,0.147363,0.485481,0.948134,-0.072412
0.633694,1.914374,-0.296021,-0.618141,-0.801157,1.268573,-0.20452,1.505974,-0.137375,1.586094,0.077955,0.092714,-0.776406,-0.690306,-1.727796,0.49492,0.620143
-0.208893,-1.012533,0.752861,-0.681327,-0.119573,-0.258313,-1.84356,-0.915954,2.41753,1.524458,0.263399,1.781781,-1.142369,-0.215093,1.063059,1.599575,-0.306275
-0.675816,0.103218,-0.634505,-0.621663,0.375406,-0.299209,2.360256,0.965943,0.036724,0.169541,-0.754301,1.673652,1.522809,-0.187646,-0.228653,-2.089345,-0.558632
0.910132,0.049487,-0.072636,1.650766,-0.525009,0.229121,0.787479,-0.520422,-0.584534,-2.237447,-0.927102,-0.205468,0.769625,0.798011,-1.215011,-0.067599,0.735137
-0.332586,-0.614837,1.558196,-0.274121,-1.006334,1.02753,-1.500927,-1.729176,0.235159,0.390811,-0.789893,0.941581,-0.916611,0.087578,0.42221,0.329598,-0.194879
-0.12262,0.438595,-0.675696,-0.632538,-0.500534,-0.335612,-0.800315,-0.785541,-0.767071,0.785015,0.81245,0.252495,-0.30298,-1.009833,2.021664,-1.034866,0.01861
0.023639,-0.131437,0.783894,-0.501692,-0.553514,-0.440095,-2.297657,-2.146277,1.46354,0.561218,2.224227,1.180871,-0.699918,-0.150224,2.122004,0.142256,-0.116769
0.482745,-1.389627,0.194401,0.981119,-0.263748,-0.267974,0.574136,-0.216693,-1.048308,-1.26677,-0.141275,-1.396552,1.213566,-1.780564,0.137199,-0.814799,0.373868
1.21929,-0.632607,0.881437,0.063559,-1.833337,-0.29979,-1.079168,-1.232726,0.527706,-0.329564,-0.010424,0.466234,0.320202,-0.941993,-0.199819,0.325203,0.610811
0.790582,-0.169016,0.889498,0.313534,-0.523115,0.842467,0.412455,-0.700449,-0.839638,-0.848188,-0.570345,-0.110984,0.765292,-1.577285,0.091496,-1.466737,0.525595
-0.848536,0.243633,-1.059852,1.666371,-1.572108,0.684152,-0.787637,-0.15502,1.176587,0.443306,1.8808,1.590074,0.605788,-0.88726,2.286394,0.957536,0.237398
-1.060345,-1.652958,-1.898316,1.195216,-0.3047,-1.429233,1.325246,-0.23665,-1.088413,-2.175387,-1.067989,-0.951251,1.556417,0.535496,-0.467647,-0.17153,-0.194069
-0.544506,-0.235199,-0.487383,1.348234,0.206518,0.388933,0.4718,0.648784,-1.863917,-1.324404,-0.179673,-0.676849,1.020705,0.448505,-0.900785,0.276155,0.031972
-0.672627,1.564553,-1.283458,2.27896,-0.194752,0.940698,0.673522,0.700656,-1.155792,-0.874061,1.130892,0.435361,-0.320848,1.245402,-0.467002,0.926309,0.261374
-0.820271,1.608229,-0.450461,2.092788,-1.796622,1.071131,-1.394262,0.184188,0.912007,0.273101,2.170819,0.099228,-0.500863,1.114493,0.524933,0.382326,0.096476
0.209991,1.096948,-0.78867,-0.310725,-0.947827,-1.461201,-0.706508,-1.81652,0.730634,0.135468,3.1315,1.058852,-0.359086,-0.261798,1.599478,1.700488,0.161984
-0.551044,1.449998,-1.2624,-0.279481,0.199894,-0.250893,2.163545,0.771484,-0.633728,-0.5611,-0.118592,-1.292903,0.800003,0.178843,-1.62005,-0.778641,-0.256126
1.911757,-1.127273,0.158959,-0.820421,0.852124,0.21631,-0.405427,-0.085012,0.041589,-0.601421,-0.373361,0.171778,0.681795,-1.200633,0.285906,0.903858,1.034918
0.437322,-1.19882,0.76406,0.741094,0.127553,0.399537,-0.762413,-0.220207,0.979446,-0.66195,-0.658886,0.17505,0.152682,0.022367,-0.142266,0.80977,0.364358
0.520813,1.094437,-0.075123,-0.196005,-1.358941,-0.615005,-2.234573,-0.119333,-0.034046,1.792867,2.529543,-1.272608,-2.408795,-1.060489,0.500851,2.001436,0.319439
-1.065709,0.149012,1.337942,-1.132713,0.308135,0.461296,-1.308479,1.20015,0.854509,2.819713,0.506436,0.586092,-1.105806,-0.021146,0.681928,-0.023338,-0.984775
0.670256,0.162533,-0.422742,-0.565811,-0.422303,-1.167545,-0.282518,0.310426,0.753292,0.292062,-0.110532,-0.327656,0.218549,-0.338809,-0.633977,1.09403,0.236258
0.325179,-0.467827,-0.466082,1.546025,-1.387356,-0.069345,-0.008396,-1.340069,0.402618,-1.92258,0.641596,0.285673,1.756998,-0.643117,1.047188,-0.520675,0.683902
0.855078,0.06973,0.661321,-0.998159,0.146353,-0.636158,-1.032034,0.180177,-0.192699,0.529723,0.417014,-1.151758,0.305368,-1.086526,0.83313,-0.351558,0.117464
0.862803,-0.030353,-0.677754,-1.926373,0.46414,-1.767182,0.751473,-1.429179,1.44859,0.705113,0.514902,1.268127,-2.359816,-0.021887,0.16983,0.584961,0.143932
1.916448,-1.514227,1.150406,-1.500153,0.236214,-1.007891,-1.114759,0.374617,-0.141604,0.216328,-0.52761,-1.538893,1.648567,-2.323451,0.577268,-0.005662,0.564937
-0.899943,-0.823835,-0.654836,-1.057187,-0.555186,-1.485719,0.060029,-1.101712,1.409237,0.970464,-0.092707,0.59541,-1.479282,0.755817,-0.017579,0.224517,-0.592822
-1.207193,-0.910844,-0.935987,2.248763,-0.80673,1.163025,-1.18423,-1.090673,-0.1789,-1.263793,-0.3184,0.330532,-0.390172,1.503694,0.184643,1.387918,0.308019
-0.62228,0.945282,-0.635822,0.799049,-0.364924,-0.72369,0.324341,0.336693,0.350751,-0.233656,1.685757,0.602664,0.94862,0.357491,0.774296,-1.125691,-0.39228
-0.694419,-0.026678,-1.012415,0.908043,1.277162,0.334091,1.040257,-0.186268,-2.014616,-1.090408,-0.755677,-0.234147,-0.625838,1.553821,0.10118,-0.452889,-0.10001
0.356518,0.784251,-0.433397,-1.891982,-1.136085,-0.736549,-0.88893,-0.882029,0.585066,1.359864,0.624862,-0.373238,-0.728758,-0.723685,0.031055,-0.183474,-0.030274
-0.929022,0.545779,-0.666948,1.594694,-0.355606,0.160799,1.17847,0.432569,0.487559,-0.86521,0.535276,1.243197,1.199512,0.738341,0.496904,-1.406083,-0.290449
0.417375,-0.758833,0.63034,-1.136816,0.860795,0.163409,0.702143,1.238799,1.634421,1.033497,-1.516391,1.014739,0.572252,-0.790682,-0.388545,-0.798448,0.050304
-2.700196,0.556409,-2.945162,0.131962,-0.160805,-0.918782,0.713091,-0.412764,-0.861698,0.157437,0.840099,0.19169,-0.092693,1.794739,1.271316,-1.152644,-0.931133
0.845739,1.484632,-0.380319,-1.281229,0.486328,-0.841459,-1.349847,0.340476,-0.970759,1.052216,2.135921,-1.069684,-1.271085,-0.326293,-0.819264,1.224331,0.149443
-0.890545,0.449093,0.368059,0.824043,2.098077,0.818088,0.48407,0.938547,-0.519229,-0.774085,-0.295709,-0.574482,0.601983,1.543216,0.36503,-0.299503,-0.398453
0.988993,-0.687934,0.375235,-0.868757,-0.319314,-1.139941,-0.253077,-0.096684,0.59344,-0.553951,-0.323751,-1.479386,1.044525,-0.665446,-1.578857,0.32807,0.168278
0.692835,1.255955,1.505964,0.361396,0.130005,1.508531,-0.274565,0.448654,-0.168203,0.484341,0.990972,0.190315,-0.203539,-1.080611,0.663147,-1.585963,0.33937
-1.247462,-0.316951,0.039356,1.858773,-0.654712,1.048282,-0.963478,0.608221,1.03599,0.377589,0.643732,1.814537,-0.364425,1.204234,-0.064772,0.457757,-0.205046
-1.410078,0.417765,0.185623,0.467571,-0.311213,0.010281,0.029684,0.652847,0.779997,1.337372,-0.189008,0.499034,-1.784952,2.029957,-1.051286,1.5512,-0.874755
-1.495768,1.297177,0.68101,-0.528768,0.589373,1.278559,-0.843589,1.308773,1.566571,2.936479,0.989141,0.309665,-2.582482,0.807283,0.165177,1.727475,-0.992587
-1.68593,-1.34509,-1.196191,1.981377,-0.639346,0.366702,-0.093327,-0.627019,0.271542,-1.355855,0.376621,0.090211,0.532977,0.773276,0.112604,1.036139,-0.125903
-0.986369,1.363805,-2.061369,-0.669003,-1.680377,-1.965948,1.613908,0.653449,-0.57617,0.931704,0.822205,-0.821639,-0.460964,0.205713,-2.118384,-0.016112,-0.627859
0.372872,0.488026,0.271458,0.094361,0.30113,-0.17522,0.775152,-0.281044,-1.161376,-0.88978,-0.414083,-0.738166,-0.174629,0.870837,-0.871268,-1.14962,0.024893
-1.199009,-0.12713,-1.730127,0.403391,-0.99311,-0.736164,0.501767,-1.185276,0.062987,-0.53515,1.304983,0.629325,0.723505,0.152307,1.198883,-0.021359,-0.219756
1.067517,-0.277792,0.723415,-0.767147,1.199548,-0.393982,0.424835,0.246952,-0.031565,0.119601,-0.649164,-0.629458,-0.907902,-0.902129,-0.518503,0.203209,0.056343
0.37673,0.799781,0.706371,-0.988831,0.423419,-0.05044,1.035307,1.057723,-0.599144,1.000035,-0.898666,-0.376863,-0.831182,0.059527,-1.599419,-0.405435,-0.309841
1.325336,-0.586522,1.072483,-0.810521,0.936444,-1.142275,-0.819384,-0.73074,0.675961,0.505637,0.333247,0.833703,-1.385195,0.107118,0.865038,0.20734,0.097327
0.318145,-0.228974,-0.215359,-0.711423,0.095888,-0.24077,0.101261,-1.32957,0.127994,-0.806727,-0.583887,1.153134,0.751723,-0.012082,0.066,-1.089854,0.219438
0.049995,-0.058732,0.249037,-0.99706,-0.516948,-1.319117,-0.22638,-0.792923,-0.679144,0.41623,0.082834,-1.127293,-0.493172,-0.479618,-0.191561,-0.443703,-0.41648
0.864982,-0.256522,-0.434521,-0.659997,0.783273,-0.992614,0.702464,-1.514156,-0.787746,-1.06148,-0.97309,-0.753459,-1.573853,0.522361,-0.613023,-0.133885,0.390097
-0.884623,1.476923,-0.288066,-0.917111,-0.342754,-0.227875,-0.279166,0.08566,0.787932,1.19879,1.51074,-0.153575,-0.582182,0.359331,-0.261003,0.411547,-0.684646
-1.373213,1.247585,-1.221452,1.305319,-1.156325,0.029181,0.045794,-1.087005,-0.96986,-1.389515,1.882516,-1.375106,0.834674,0.076648,0.387961,0.882812,-0.258221
-0.780484,1.018209,-0.47837,0.994636,-0.665031,-0.631037,0.028526,0.03517,-0.430692,-0.515295,0.411839,-1.441506,-0.844479,2.690998,-1.558532,0.829605,-0.255131
0.544647,-1.719344,-0.024447,-0.537685,2.573276,0.044738,-0.047909,1.168809,0.125326,-0.062305,-2.009867,0.394967,0.659135,-0.413141,0.563371,-0.297281,0.236819
-1.16671,1.110551,-2.779192,-0.238783,-0.210185,-1.464761,2.932583,-0.221108,-0.364594,-0.088471,0.857076,1.12624,-0.860839,1.031501,-0.861534,-0.29062,-0.444683
0.269062,-0.572937,2.312496,0.184144,-1.00945,0.423018,-2.937005,-1.122906,2.866914,1.710542,2.04391,0.591469,-1.31906,-1.41369,2.81716,1.316733,-0.059789
1.254216,-0.659986,-0.34519,0.537735,0.968245,-0.684025,0.534741,0.686405,0.530311,-0.947663,-1.041145,0.749044,0.713506,1.14046,-0.20881,-0.294345,0.717858
0.485252,-0.109993,0.796882,-0.381972,-0.62213,0.795683,1.098878,0.726607,1.28257,0.825504,-1.710807,0.641916,-0.178523,-0.95166,-0.678213,-0.278849,0.170002
-0.978206,-0.278834,-0.091296,-0.534177,0.223791,-0.367884,0.65153,-0.202167,-0.784681,0.246119,-1.613063,-1.595747,-1.665511,1.335977,-2.17056,0.759531,-0.642091
1.101503,-0.009208,-0.598045,1.610939,0.140648,-0.248308,1.299659,1.518443,-0.137778,-0.577046,-0.743669,1.603832,0.245368,-0.343709,-0.805493,-0.475809,0.732835
0.370146,-0.679212,0.69084,-0.417848,1.103119,0.516432,-1.505618,1.175699,1.127768,2.134014,0.107925,1.670359,-1.864874,-0.346288,0.77087,1.019797,0.082499
0.37892,0.207529,1.044906,0.933442,-0.077851,0.719069,1.071129,1.608582,-0.402225,0.073681,-0.631368,0.175544,0.467397,-0.724947,-0.59649,0.042239,0.015003
-0.058424,-0.969392,0.238459,-0.033432,-0.18137,0.464148,-2.792963,-0.412949,0.756736,1.337952,0.933471,-0.104699,-1.780294,-0.632591,0.980668,2.101874,0.174053
0.407845,0.982017,-1.892897,-1.407848,-0.927291,-2.154619,1.112399,-1.471983,-0.527514,0.214182,1.057165,0.281447,-1.476433,-0.122963,-0.733598,0.004437,0.253622
0.158309,-0.574987,-0.069444,-1.446209,0.105088,-0.493396,-0.604492,0.996396,1.369911,1.914621,0.055922,1.084043,-0.012853,-0.865744,0.535835,0.219333,-0.149473
-0.059483,0.921952,0.743503,0.328578,-0.489378,2.19554,-0.30026,-0.006929,0.904314,0.280941,-0.115607,1.603606,0.604103,-0.969121,0.640979,-0.908968,0.262609
-0.310607,-0.587846,-2.311513,0.605784,-1.298329,-1.211732,0.561679,-0.409022,0.223009,0.17039,1.0544,1.893913,0.018475,-0.406763,1.323454,0.23175,0.443487
-1.935965,1.657965,-0.194765,0.314866,-0.478691,0.727478,-2.043039,-0.083391,1.053852,0.833546,2.263811,0.025124,0.875207,0.449682,1.742306,0.861665,-0.829543
1.266666,-0.875676,1.834349,-2.822317,0.661792,-0.700957,-0.444425,0.178996,1.10523,1.287142,-0.703552,-0.689791,0.446316,-1.650393,-0.60616,0.017801,-0.211178
-1.064487,-1.157539,-0.378245,0.266608,0.364327,-0.231427,-0.020201,-0.903089,-0.204525,-0.728133,-0.749969,0.89846,0.041369,1.229325,0.436482,-0.086846,-0.429221
2.114721,-1.089904,1.761758,0.783648,0.577189,1.347702,-1.087405,-0.990919,1.324243,-1.295543,-0.78731,1.063458,0.286378,-1.230728,1.082154,0.392833,1.339141
1.014266,-0.213801,0.027975,0.084273,1.471824,1.121161,1.05912,0.910247,-0.553593,-0.762531,-2.250674,0.785231,0.189874,0.269143,-1.104144,-1.56334,0.823685
0.607638,0.050571,1.198707,0.592226,-0.297075,1.146432,-0.567106,-0.010156,-0.512067,-0.132036,-0.18072,-0.842731,-0.415682,-0.707196,-0.423255,0.532594,0.34662
-2.020725,0.729642,-0.202883,0.252113,0.125432,0.769163,1.021558,1.288207,2.059093,1.545057,1.375507,2.462423,0.796148,0.14349,1.410958,0.64741,-1.144818
-0.689846,-0.690456,0.435419,0.168979,0.605921,0.952388,0.2589,-1.077752,-0.252164,-1.032912,-1.202986,-0.218568,0.0359,0.541318,-0.197,-0.51902,-0.154495
-0.127443,0.560908,-0.015274,1.661396,-0.42154,-0.981785,2.051485,0.367246,-1.150353,-1.517502,-0.889616,-0.475452,-0.019489,2.320375,-2.223815,-0.820786,-0.277251
0.489805,0.052828,0.902239,-0.855805,1.569637,1.957363,-1.112982,0.664172,1.485142,0.673625,-0.087983,0.674974,0.582423,-0.638038,1.607054,0.684488,0.335405
-0.18197,-0.044669,0.061372,0.267382,-0.180107,-0.600212,0.491689,0.233732,-0.026946,-0.031226,-0.481769,-0.21409,-0.68568,0.518926,-0.859545,-0.414963,-0.224431
-0.491483,0.176846,-1.394638,-1.78841,-0.055392,-1.828872,1.113546,0.179227,-0.48661,1.120584,0.402333,-0.307031,-0.41722,0.510647,-0.246308,0.277434,-0.608075
0.852497,-1.470806,0.190301,-0.447723,-0.244701,-1.116174,0.218614,-0.043976,0.463904,-0.066805,-0.739544,-0.602129,-0.0698,-0.325992,-0.898911,-0.012352,0.170361
2.107603,-0.930022,0.890411,-0.755984,0.774253,-0.742537,1.170993,-0.098609,0.000846,0.013937,-1.533314,0.000349,-0.86096,-1.754781,-0.394715,-0.36147,0.683483
0.447887,-0.671398,1.822934,-1.110342,-0.209966,-0.46294,-0.208605,-1.887858,1.258313,0.311954,1.217783,-0.081708,0.382128,-2.159708,1.942335,-0.31845,-0.407887
1.12309,0.654356,-0.654045,-1.635681,1.243103,-0.886072,0.577473,0.348154,-1.489418,0.332915,1.048011,-1.106805,-0.021416,-2.034297,0.662503,-0.340252,0.270122
0.446489,-2.256417,-0.022664,0.482801,-0.134194,-0.852145,0.422953,-0.512022,-0.639982,-1.564137,-1.130925,-0.201539,1.659417,-0.4553,0.344075,-1.053402,0.352568
-0.679944,1.104955,0.303869,-0.389427,-0.793831,-0.796202,-0.189468,-1.214659,-0.204978,0.279928,1.457885,-1.457637,-1.186269,0.09275,0.240664,1.072824,-0.734028
2.501231,0.785469,2.126643,-1.569722,1.606131,0.186779,-0.654918,0.88236,-0.799871,0.522724,-0.482581,-2.040529,-0.858579,-1.327309,-1.388759,0.114172,0.499653
-0.445151,1.069893,-1.940779,-1.586551,-0.33152,-1.614986,0.254115,0.896968,-0.512747,1.447468,1.238466,-0.758129,-0.102873,-0.526363,-0.089651,0.503641,-0.321687
0.701546,-0.516848,0.497247,-1.644955,-0.950411,-0.018094,-0.336301,-0.939507,0.893186,0.780813,-0.938448,1.142452,0.393089,-1.359827,0.273232,0.259967,0.244515
1.074922,-1.214702,-0.480612,0.371245,-0.786261,0.320485,-1.268171,-1.187479,-0.815463,-1.547485,-0.714643,-0.515009,1.648712,-1.811046,0.84968,-0.205137,1.099352
0.833238,-0.75643,0.560862,-0.831647,-0.391874,-0.296162,-0.592975,-0.939463,0.322905,-0.422209,-0.665295,-0.484927,0.360873,-1.263876,-0.328632,-0.120603,0.316376
1.255647,-1.822696,1.498041,-0.621331,-0.330822,0.116867,-1.154082,0.161471,0.472428,0.500277,-1.042675,-0.90779,-0.182962,-1.925553,-0.324238,0.485519,0.436193
1.488198,0.490786,0.200579,-0.315722,1.750639,-0.127436,0.990135,0.610458,-0.944401,-0.984278,-0.766258,-0.952438,-0.373928,0.125082,-1.400746,-0.054286,0.594245
-0.765578,0.981441,0.489526,0.483425,-1.308587,1.544841,-1.741435,0.519931,1.310925,2.239958,2.010641,1.118014,-1.148743,-0.899109,1.287456,1.741978,-0.154585
0.693236,-1.509083,0.909062,0.360229,1.009104,0.717616,0.457326,1.560464,0.088821,0.443753,-2.181634,0.984528,-0.244237,-0.148467,-0.563519,-0.085415,0.344775
-0.526189,-0.917596,-0.217188,1.269428,0.328971,-0.542112,1.299023,-0.138854,0.323678,-1.951239,-1.254349,0.591802,1.325581,0.67301,-0.974566,0.204275,-0.313033
-2.119358,1.354907,-1.908285,1.564396,-2.84885,-0.172902,-0.125451,-1.60831,1.046627,0.219316,1.85191,0.672922,-1.659916,1.753441,0.989492,1.782331,-0.394436
